species,NEIS1633,NEIS1635,pro_NEIS1635
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,77,2,5
Neisseria meningitidis,5241,2342,5
Neisseria meningitidis,,,
Neisseria meningitidis,9,4,7
Neisseria meningitidis,3672,9,5
Neisseria meningitidis,9,,
Neisseria meningitidis,1,1092,5
Neisseria meningitidis,1,1092,5
Neisseria meningitidis,1891,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,61,7,5
Neisseria meningitidis,1158,4,7
Neisseria meningitidis,1158,4,7
Neisseria meningitidis,68,,5
Neisseria meningitidis,1892,35,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,68,,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,133,5
Neisseria meningitidis,548,1,5
Neisseria meningitidis,546,133,5
Neisseria meningitidis,1,133,5
Neisseria meningitidis,2,,5
Neisseria meningitidis,1,133,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,1,133,5
Neisseria meningitidis,257,1,5
Neisseria meningitidis,1,133,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,133,5
Neisseria gonorrhoeae,16,12,3
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,857,59,5
Neisseria meningitidis,857,59,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,857,59,5
Neisseria meningitidis,4789,1093,12
Neisseria meningitidis,548,133,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,24,41,5
Neisseria meningitidis,24,41,5
Neisseria gonorrhoeae,,13,
Neisseria gonorrhoeae,,13,
Neisseria meningitidis,,,
Neisseria meningitidis,262,9,5
Neisseria meningitidis,141,7,5
Neisseria meningitidis,262,4,7
Neisseria meningitidis,554,7,5
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria lactamica,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,120,257,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,120,59,5
Neisseria meningitidis,120,59,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,121,7,5
Neisseria meningitidis,65,8,5
Neisseria meningitidis,87,7,5
Neisseria meningitidis,65,8,5
Neisseria meningitidis,104,28,5
Neisseria meningitidis,45,9,5
Neisseria meningitidis,1930,8,5
Neisseria meningitidis,1521,7,5
Neisseria meningitidis,3,4,7
Neisseria meningitidis,1780,2343,5
Neisseria meningitidis,1931,7,5
Neisseria meningitidis,1932,7,5
Neisseria meningitidis,45,9,5
Neisseria meningitidis,1931,7,5
Neisseria meningitidis,1780,8,5
Neisseria meningitidis,250,7,5
Neisseria meningitidis,68,10,7
Neisseria meningitidis,1780,8,5
Neisseria meningitidis,1780,8,5
Neisseria meningitidis,1930,8,5
Neisseria meningitidis,141,7,5
Neisseria meningitidis,65,8,5
Neisseria meningitidis,1933,2,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,259,141,5
Neisseria meningitidis,250,7,5
Neisseria meningitidis,3,4,7
Neisseria meningitidis,884,7,5
Neisseria meningitidis,1931,7,5
Neisseria meningitidis,435,9,5
Neisseria meningitidis,1780,8,5
Neisseria meningitidis,1521,7,5
Neisseria meningitidis,407,211,
Neisseria meningitidis,68,10,7
Neisseria meningitidis,95,7,5
Neisseria meningitidis,1166,,5
Neisseria meningitidis,499,10,7
Neisseria meningitidis,886,1,5
Neisseria meningitidis,1780,8,5
Neisseria meningitidis,1930,8,5
Neisseria meningitidis,,7,5
Neisseria meningitidis,1780,2343,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,805,9,5
Neisseria meningitidis,259,141,5
Neisseria meningitidis,65,,5
Neisseria meningitidis,259,141,5
Neisseria meningitidis,68,7,5
Neisseria meningitidis,1482,1997,19
Neisseria meningitidis,259,141,5
Neisseria meningitidis,65,8,5
Neisseria meningitidis,885,465,
Neisseria meningitidis,259,141,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,24,41,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,24,41,5
Neisseria meningitidis,902,8,5
Neisseria meningitidis,9,4,7
Neisseria meningitidis,,,
Neisseria meningitidis,499,10,7
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,16,13,
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,,346,6
Neisseria gonorrhoeae,367,342,6
Neisseria gonorrhoeae,,13,3
Neisseria gonorrhoeae,,346,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,18,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,,368,6
Neisseria gonorrhoeae,22,17,
Neisseria gonorrhoeae,,13,3
Neisseria gonorrhoeae,636,,1
Neisseria gonorrhoeae,18,12,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,,18,6
Neisseria gonorrhoeae,18,362,6
Neisseria gonorrhoeae,367,875,6
Neisseria gonorrhoeae,23,,6
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,367,371,6
Neisseria gonorrhoeae,18,13,3
Neisseria gonorrhoeae,636,194,1
Neisseria gonorrhoeae,22,17,
Neisseria gonorrhoeae,1943,194,6
Neisseria gonorrhoeae,1598,1029,11
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,657,13,6
Neisseria gonorrhoeae,23,,6
Neisseria gonorrhoeae,636,194,1
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,666,521,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,21,346,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,,13,3
Neisseria gonorrhoeae,22,17,
Neisseria gonorrhoeae,378,13,3
Neisseria gonorrhoeae,22,17,
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,636,194,1
Neisseria gonorrhoeae,636,194,2
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,,13,3
Neisseria gonorrhoeae,367,194,2
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,1560,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,21,13,3
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,1944,18,6
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,1945,371,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,367,875,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,18,16,3
Neisseria gonorrhoeae,1946,362,6
Neisseria gonorrhoeae,367,875,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,367,875,6
Neisseria gonorrhoeae,367,875,6
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,,368,6
Neisseria gonorrhoeae,1947,368,6
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,367,875,6
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,657,12,3
Neisseria gonorrhoeae,16,194,1
Neisseria gonorrhoeae,16,13,3
Neisseria gonorrhoeae,367,875,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,18,,7
Neisseria gonorrhoeae,18,193,6
Neisseria gonorrhoeae,367,,6
Neisseria gonorrhoeae,18,368,6
Neisseria gonorrhoeae,657,12,3
Neisseria gonorrhoeae,18,,6
Neisseria gonorrhoeae,378,13,3
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,636,194,1
Neisseria gonorrhoeae,1006,187,6
Neisseria gonorrhoeae,16,13,3
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,262,4,7
Neisseria meningitidis,,,
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,104,28,5
Neisseria meningitidis,104,28,5
Neisseria meningitidis,104,28,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,120,2348,7
Neisseria meningitidis,104,28,5
Neisseria meningitidis,121,7,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,310,9,5
Neisseria meningitidis,1623,331,
Neisseria meningitidis,1948,7,5
Neisseria meningitidis,62,,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,93,10,7
Neisseria meningitidis,62,,
Neisseria meningitidis,,169,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,1,989,5
Neisseria meningitidis,,989,5
Neisseria meningitidis,,7,5
Neisseria meningitidis,,1,5
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria gonorrhoeae,22,17,
Neisseria meningitidis,424,7,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,150,68,5
Neisseria meningitidis,57,53,5
Neisseria meningitidis,87,7,5
Neisseria meningitidis,262,9,5
Neisseria meningitidis,1950,8,5
Neisseria meningitidis,93,10,7
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,80,36,5
Neisseria meningitidis,,530,5
Neisseria meningitidis,1,2349,5
Neisseria meningitidis,3,4,7
Neisseria meningitidis,141,7,5
Neisseria meningitidis,28,2,5
Neisseria meningitidis,67,9,5
Neisseria meningitidis,3,4,7
Neisseria meningitidis,49,9,5
Neisseria meningitidis,45,9,5
Neisseria meningitidis,87,57,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,1,133,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,5171,7,5
Neisseria meningitidis,14,10,7
Neisseria meningitidis,108,11,5
Neisseria meningitidis,3,4,7
Neisseria meningitidis,3,4,7
Neisseria meningitidis,57,2,5
Neisseria meningitidis,217,118,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,47,8,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,1951,7,5
Neisseria meningitidis,120,,5
Neisseria meningitidis,352,7,5
Neisseria meningitidis,120,59,5
Neisseria meningitidis,1,133,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,120,59,5
Neisseria meningitidis,139,9,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,2,2,5
Neisseria meningitidis,141,7,5
Neisseria meningitidis,982,7,5
Neisseria meningitidis,310,9,5
Neisseria meningitidis,310,9,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,68,35,5
Neisseria meningitidis,1952,8,5
Neisseria meningitidis,14,,5
Neisseria meningitidis,1,185,5
Neisseria meningitidis,2,7,5
Neisseria meningitidis,1953,10,7
Neisseria meningitidis,1,,
Neisseria meningitidis,1794,7,5
Neisseria meningitidis,93,10,7
Neisseria meningitidis,2,2,5
Neisseria meningitidis,62,7,5
Neisseria meningitidis,45,2,5
Neisseria meningitidis,3,4,7
Neisseria meningitidis,1,1,5
Neisseria meningitidis,3,4,7
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1954,4,7
Neisseria meningitidis,3,4,7
Neisseria meningitidis,2,2,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,45,7,5
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,45,9,5
Neisseria meningitidis,722,8,7
Neisseria meningitidis,554,7,5
Neisseria meningitidis,262,9,15
Neisseria meningitidis,1250,9,5
Neisseria meningitidis,,,
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1956,8,5
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,,,
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,141,7,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,33,398,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1958,398,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,2131,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,57,7,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,29,8,5
Neisseria meningitidis,1,1,5
Neisseria meningitidis,1,1,5
