id,isolate,country,year,private_record,private_owner
155503,MP12-MUS-059,South Africa,2012,true,"Odile Harrison, University of Oxford, UK"
155504,MP12-MUS-060,South Africa,2012,true,"Odile Harrison, University of Oxford, UK"
155508,MP12-MUS-066,South Africa,2012,true,"Odile Harrison, University of Oxford, UK"
155509,MP12-MUS-069,South Africa,2012,true,"Odile Harrison, University of Oxford, UK"
155510,MP12-MUS-074,South Africa,2012,true,"Odile Harrison, University of Oxford, UK"
155511,MP12-MUS-078,South Africa,2012,true,"Odile Harrison, University of Oxford, UK"
155512,MP12-MUS-079,South Africa,2012,true,"Odile Harrison, University of Oxford, UK"
155513,KN13-MUS-001,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155514,KN13-MUS-003,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155515,KN13-MUS-014,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155516,KN13-MUS-073,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155517,KN13-MUS-075,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155518,KN13-MUS-076,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155519,KN13-MUS-078,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155520,KN13-MUS-079,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155521,KN13-MUS-088,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155522,KN13-MUS-090,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155523,KN13-MUS-098,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155524,KN13-MUS-106,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155525,KN13-MUS-111,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155526,KN13-MUS-120,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155527,KN13-MUS-129,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155528,KN13-MUS-131,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155529,KN13-MUS-132,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155530,KN13-MUS-137,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155531,KN13-MUS-140,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155532,KN13-MUS-141,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155533,KN13-MUS-143,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155534,KN13-MUS-145,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155535,KN13-MUS-180,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155536,KN13-MUS-197,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155537,KN13-MUS-200,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155538,KN13-MUS-202,South Africa,2013,true,"Odile Harrison, University of Oxford, UK"
155539,15MUS-GQ003,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155540,15MUS-GQ005,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155541,15MUS-GQ006,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155542,15MUS-GQ007,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155543,15MUS-GQ009-1,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155544,15MUS-GQ009-2,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155545,15MUS-GQ040,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155546,15MUS-GQ047,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155547,15MUS-GQ049,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155548,15MUS-GQ053,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155549,15MUS-GQ151,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155550,14MUS-JO004,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155551,14MUS-JO006,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155552,14MUS-JO009,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155553,14MUS-JO011,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155554,14MUS-JO015,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155555,14MUS-JO017,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155556,14MUS-JO020,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155557,14MUS-JO027,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155558,14MUS-JO028,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155559,14MUS-JO029,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155560,14MUS-JO030,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155561,14MUS-JO033,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155562,14MUS-JO037,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155563,14MUS-JO038,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155564,14MUS-JO040,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155565,14MUS-JO041,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155566,14MUS-JO045,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155567,14MUS-JO055,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155568,14MUS-JO060,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155569,14MUS-JO064,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155570,14MUS-JO066,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155571,14MUS-JO067,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155572,14MUS-JO068,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155573,14MUS-JO076,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155574,14MUS-JO077,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155575,14MUS-JO078,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155576,14MUS-JO084,South Africa,2014,true,"Odile Harrison, University of Oxford, UK"
155577,20MUS-AH002,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155578,20MUS-AH004,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155579,20MUS-AH005,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155580,20MUS-AH007,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155581,20MUS-AH008,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155582,20MUS-AH010,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155583,20MUS-AH011,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155584,20MUS-AH012,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155585,20MUS-AH013,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155586,20MUS-AH017,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155587,20MUS-AH021,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155588,20MUS-AH022,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155589,20MUS-AH023,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155590,20MUS-AH027,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155591,20MUS-AH030,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155592,20MUS-AH032,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155593,20MUS-AH034,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155594,20MUS-AH036,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155595,20MUS-AH037,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155596,20MUS-AH039,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155597,20MUS-AH040,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155598,20MUS-AH042,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155599,20MUS-AH044-1,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155600,20MUS-AH044-2,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155601,20MUS-AH045,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155602,20MUS-AH052,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155603,20MUS-AH053,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155604,20MUS-AH054,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155605,20MUS-AH055,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155606,20MUS-AH057,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155607,20MUS-AH061,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155608,20MUS-AH063,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155609,20MUS-AH065,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155610,20MUS-AH067,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155611,20MUS-AH074,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155612,20MUS-AH080,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155613,20MUS-AH081,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155614,20MUS-AH083,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155615,20MUS-AH084,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155616,20MUS-AH085-1,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155617,20MUS-AH085-2,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155618,20MUS-AH095,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155619,20MUS-AH096,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155620,20MUS-AH098-1,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155621,20MUS-AH098-2,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155622,20MUS-AH103,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155623,20MUS-AH104,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155624,20MUS-AH105,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155625,20MUS-AH108,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155626,20MUS-AH110-1,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155627,20MUS-AH110-2,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155628,20MUS-AH112,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155629,20MUS-AH114,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155630,20MUS-AH117,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155631,20MUS-AH121,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155632,20MUS-AH122,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155633,20MUS-AH124,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155634,20MUS-AH125,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155635,20MUS-AH127,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155636,20MUS-AH129,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155637,20MUS-AH135,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155638,20MUS-AH138,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155639,20MUS-AH139,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155640,20MUS-AH141,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155641,20MUS-AH143,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155642,20MUS-AH144,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155643,20MUS-AH145,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155644,20MUS-AH146,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155645,20MUS-AH148,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155646,21MUS-AH003,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155647,21MUS-AH004,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155648,21MUS-AH008,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155649,21MUS-AH010,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155650,21MUS-AH012,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155651,21MUS-AH016,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155652,21MUS-AH017,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155653,21MUS-AH018,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155654,21MUS-AH021-R,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155655,21MUS-AH022,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155656,21MUS-AH024,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155657,21MUS-AH025,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155658,21MUS-AH027,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155659,21MUS-AH028,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155660,21MUS-AH031,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155661,21MUS-AH036,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155662,21MUS-AH039,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155663,21MUS-AH042,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155665,21MUS-AH052,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155666,21MUS-AH053,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155667,21MUS-AH055,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155668,21MUS-AH056,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155669,21MUS-AH057,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155670,21MUS-AH061,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155671,21MUS-AH065,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155672,21MUS-AH071,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155673,21MUS-AH072,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155674,21MUS-AH073,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155675,21MUS-AH074,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155676,21MUS-AH077,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155677,21MUS-AH078,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155678,21MUS-AH084,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155679,21MUS-AH090,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155680,21MUS-AH091,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155681,21MUS-AH093,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155682,21MUS-AH095,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155683,21MUS-AH098,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155684,21MUS-AH100,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155685,21MUS-AH101,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155686,21MUS-AH105-R,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155687,21MUS-AH106,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155688,21MUS-AH109,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155689,21MUS-AH111,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155690,21MUS-AH113,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155691,21MUS-AH114,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155692,21MUS-AH115,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155693,21MUS-AH119,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155694,21MUS-AH122,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155695,21MUS-AH125,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155696,21MUS-AH126,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155697,21MUS-AH127,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155698,21MUS-AH130,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155699,21MUS-AH131,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155701,21MUS-AH133,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155702,21MUS-AH134,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155703,21MUS-AH136,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155704,21MUS-AH137,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155705,21MUS-AH138,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155706,21MUS-AH139,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155707,21MUS-AH140,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155710,21MUS-AH148,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155711,21MUS-AH150,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155712,21MUS-AH151,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155714,21MUS-AH153-2,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155718,21MUS-AH164,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155719,21MUS-AH165,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155720,21MUS-AH166,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155722,21MUS-AH168,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155723,21MUS-AH169-1,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155725,21MUS-AH171,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155726,21MUS-AH174,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155728,21MUS-AH183,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155729,21MUS-AH185,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155730,21MUS-AH187,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155733,21MUS-AH195,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155734,21MUS-AH196,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155735,21MUS-AH198,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155738,21MUS-AH202,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155741,21MUS-AH205,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155742,21MUS-AH209,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155743,21MUS-AH210,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155744,21MUS-AH216,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155748,21MUS-AH223-2,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
155749,15MUS-PI001,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155750,15MUS-PI002,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155751,15MUS-PI003,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155752,15MUS-PI004,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155753,15MUS-PI005-WGS,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155754,15MUS-PI006,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155755,15MUS-PI007,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155756,15MUS-PI011,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155757,15MUS-PI016,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155758,20MUS-AH109,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
155759,15MUS-PI020,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155760,15MUS-PI025,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155761,15MUS-PI026,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155762,15MUS-PI029,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155763,15MUS-PI030,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155764,15MUS-PI036,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155767,15MUS-PI048,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155768,15MUS-PI056,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155769,15MUS-PI063-WGS,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155770,15MUS-PI064,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155772,15MUS-PI066,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155773,15MUS-PI067,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155774,15MUS-PI068,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155775,15MUS-PI076,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155776,15MUS-PI077,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155777,15MUS-PI078,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155778,15MUS-PI080,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155779,15MUS-PI082,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155780,15MUS-PI089,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155781,15MUS-PI091-WGS,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155782,15MUS-PI092-WGS,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155783,15MUS-PI093,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155784,15MUS-PI095,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155785,15MUS-PI097,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155787,15MUS-PI099,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155788,15MUS-PI100,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155789,15MUS-PI103,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155791,15MUS-PI105,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155792,15MUS-PI107,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155793,15MUS-PI110,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155794,15MUS-PI111,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155795,15MUS-PI112,South Africa,2015,true,"Odile Harrison, University of Oxford, UK"
155796,18MUS-KM003,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
155797,18MUS-KM009,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
155798,18MUS-KM012,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
155799,18MUS-KM013,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
155801,18MUS-KM021,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
155802,18MUS-KM024,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
155803,18MUS-KM025,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
155804,18MUS-KM026,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
161848,VES24-4131,Kenya,2023,false,
161849,VES24-4134,Kenya,2023,false,
161850,VES24-4141,Kenya,2023,false,
161851,VES24-4147,Kenya,2023,false,
161852,VES24-4183,Kenya,2023,false,
161853,VES24-4193,Kenya,2023,false,
161854,VES24-4249,Kenya,2023,false,
161855,VES24-4287,Kenya,2023,false,
161856,VES24-4289,Kenya,2023,false,
161857,Gent001,Malawi,2016,false,
161858,Gent003-VF,Malawi,2016,false,
161859,Gent003-WF,Malawi,2016,false,
161860,Gent005,Malawi,2016,false,
161861,Gent006,Malawi,2016,false,
161862,Gent008,Malawi,2016,false,
161863,Gent011,Malawi,2016,false,
161864,Gent012,Malawi,2016,false,
161865,Gent013-5H,Malawi,2016,false,
161866,Gent013-6B,Malawi,2016,false,
161867,Gent014,Malawi,2016,false,
161868,Gent015,Malawi,2016,false,
161869,Gent016,Malawi,2016,false,
161870,Gent017,Malawi,2016,false,
161871,GENT018-CD,Malawi,2016,false,
161872,GENT019-FG,Malawi,2016,false,
161873,GENT019-GA,Malawi,2016,false,
161874,GENT020,Malawi,2016,false,
161875,GENT021,Malawi,2016,false,
161876,GENT027,Malawi,2016,false,
161877,GENT028,Malawi,2016,false,
161878,GENT029,Malawi,2016,false,
161879,GENT032,Malawi,2016,false,
161880,GENT033,Malawi,2016,false,
161881,GENT034,Malawi,2016,false,
161882,GENT037,Malawi,2016,false,
161883,GENT038,Malawi,2016,false,
161884,GENT039,Malawi,2016,false,
161885,GENT040,Malawi,2016,false,
161886,GENT043,Malawi,2016,false,
161887,GENT045,Malawi,2016,false,
161888,GENT047,Malawi,2016,false,
161889,GENT048,Malawi,2016,false,
161890,GENT050,Malawi,2016,false,
161891,GENT051,Malawi,2016,false,
161892,Gent053,Malawi,2016,false,
161893,Gent054,Malawi,2016,false,
161894,Gent055,Malawi,2016,false,
161895,Gent056,Malawi,2016,false,
161896,Gent057,Malawi,2016,false,
161897,Gent058-YB,Malawi,2016,false,
161898,Gent058-ZB,Malawi,2016,false,
161899,Gent059,Malawi,2016,false,
161900,Gent060,Malawi,2016,false,
161901,Gent061,Malawi,2016,false,
161902,Gent062,Malawi,2016,false,
161903,Gent064,Malawi,2016,false,
161904,Gent065,Malawi,2016,false,
161905,Gent066,Malawi,2016,false,
161906,Gent067,Malawi,2016,false,
161907,Gent068,Malawi,2016,false,
161908,Gent069,Malawi,2016,false,
161909,Gent070,Malawi,2016,false,
161910,Gent072,Malawi,2016,false,
161911,Gent074-1F,Malawi,2016,false,
161912,Gent074-XB,Malawi,2016,false,
161913,Gent075,Malawi,2016,false,
161914,Gent076,Malawi,2016,false,
161915,Gent077,Malawi,2016,false,
161916,Gent078,Malawi,2016,false,
161917,Gent079-DC,Malawi,2016,false,
161918,Gent080-GK,Malawi,2016,false,
161919,Gent080-HG,Malawi,2016,false,
161920,Gent081,Malawi,2016,false,
161921,Gent082,Malawi,2016,false,
161922,Gent083-LB,Malawi,2016,false,
161923,Gent083-ME,Malawi,2016,false,
161924,Gent084,Malawi,2016,false,
161925,Gent085,Malawi,2016,false,
161926,Gent086,Malawi,2016,false,
161927,Gent087,Malawi,2016,false,
161928,Gent088,Malawi,2016,false,
161929,Gent089,Malawi,2016,false,
161930,Gent090,Malawi,2016,false,
161931,Gent091,Malawi,2016,false,
161932,Gent092,Malawi,2016,false,
161933,Gent093,Malawi,2016,false,
161934,Gent094-2F,Malawi,2016,false,
161935,Gent095,Malawi,2016,false,
161936,Gent096,Malawi,2016,false,
161937,Gent097,Malawi,2016,false,
161938,Gent098,Malawi,2016,false,
161939,Gent099,Malawi,2016,false,
161940,Gent100,Malawi,2016,false,
161941,Gent1008,Malawi,2016,false,
161942,Gent101,Malawi,2016,false,
161943,Gent102,Malawi,2016,false,
161944,Gent103,Malawi,2016,false,
161945,Gent1032,Malawi,2016,false,
161946,Gent1035,Malawi,2016,false,
161947,Gent104,Malawi,2016,false,
161948,Gent105,Malawi,2016,false,
161949,Gent106,Malawi,2016,false,
161950,Gent107,Malawi,2016,false,
161951,Gent1081,Malawi,2016,false,
161952,Gent1085-GD,Malawi,2016,false,
161953,Gent109,Malawi,2016,false,
161954,Gent1094,Malawi,2016,false,
161955,Gent110,Malawi,2016,false,
161956,Gent111,Malawi,2016,false,
161957,Gent113,Malawi,2016,false,
161958,Gent114,Malawi,2016,false,
161959,Gent115,Malawi,2016,false,
161960,Gent116,Malawi,2016,false,
161961,Gent117,Malawi,2016,false,
161962,Gent118,Malawi,2016,false,
161963,Gent119,Malawi,2016,false,
161964,Gent120,Malawi,2016,false,
161965,Gent121,Malawi,2016,false,
161966,Gent122,Malawi,2016,false,
161967,Gent123,Malawi,2016,false,
161968,Gent124-7B,Malawi,2016,false,
161969,Gent124-8F,Malawi,2016,false,
161970,Gent125-9C,Malawi,2016,false,
