id,isolate,country,year,azithromycin_mic,23S_rRNA,NEIS0133,NEIS1633,NEIS1634,NEIS1635,pro_NEIS1635,private_record,private_owner
123891,Ng_ISS_4207,Italy,2018,,,,,,,,false,
123892,Ng_ISS_4281,Italy,2018,,,,,,,,false,
123893,Ng_ISS_4218,Italy,2018,,,,,,,,false,
123894,Ng_ISS_4561,Italy,2019,,,,,,,,false,
123895,Ng_ISS_4562,Italy,2019,,,,,,,,false,
123896,Ng_ISS_4624,Italy,2020,,,,,,,,false,
123897,Ng_ISS_4436,Italy,2019,,,,,,,,false,
123898,Ng_ISS_4592,Italy,2020,,,,,,,,false,
123899,Ng_ISS_4505,Italy,2019,,,,,,,,false,
123900,Ng_ISS_4567,Italy,2020,,,,,,,,false,
123901,Ng_ISS_4608,Italy,2020,,,,,,,,false,
123902,Ng_ISS_4865,Italy,2021,,,,,,,,false,
123903,Ng_ISS_4511,Italy,2019,,,,,,,,false,
123904,Ng_ISS_4657,Italy,2020,,,,,,,,false,
123905,Ng_ISS_4620,Italy,2020,,,,,,,,false,
123906,Ng_ISS_4897,Italy,2021,,,,,,,,false,
123907,Ng_ISS_4118,Italy,2018,,,,,,,,false,
123908,Ng_ISS_4459,Italy,2018,,,,,,,,false,
123909,Ng_ISS_4100,Italy,2018,,,,,,,,false,
123910,Ng_ISS_4530,Italy,2019,,,,,,,,false,
123911,Ng_ISS_4578,Italy,2020,,,,,,,,false,
123912,Ng_ISS_4532,Italy,2019,,,,,,,,false,
123913,Ng_ISS_4553,Italy,2020,,,,,,,,false,
123914,Ng_ISS_4633R,Italy,2020,,,,,,,,false,
123915,Ng_ISS_4267,Italy,2018,,,,,,,,false,
123916,Ng_ISS_4462,Italy,2019,,,,,,,,false,
123917,Ng_ISS_4480,Italy,2019,,,,,,,,false,
123918,Ng_ISS_4610,Italy,2020,,,,,,,,false,
123919,Ng_ISS_4626,Italy,2020,,,,,,,,false,
123920,Ng_ISS_4904,Italy,2020,,,,,,,,false,
123921,Ng_ISS_4669,Italy,2020,,,,,,,,false,
123922,Ng_ISS_4601,Italy,2020,,,,,,,,false,
123923,Ng_ISS_4757,Italy,2021,,,,,,,,false,
123924,23099,Argentina,2022,1,,,,,,,false,
123942,63937,Canada,2022,,,,,,,,false,
123943,63949,Canada,2022,,,,,,,,false,
123944,64627,Canada,2023,,,,,,,,false,
123945,64630,Canada,2023,,,,,,,,false,
123946,64638,Canada,2023,,,,,,,,false,
123947,64642,Canada,2023,,,,,,,,false,
123948,64870,Canada,2023,,,,,,,,false,
123949,64879,Canada,2023,,,,,,,,false,
123950,64887,Canada,2023,,,,,,,,false,
123951,64890,Canada,2023,,,,,,,,false,
124633,64881,Canada,2023,,,,,,,,false,
125425,64223,Canada,2022,,,,,,,,false,
125469,64176,Canada,2022,,,,,,,,false,
125470,64180,Canada,2022,,,,,,,,false,
125471,64189,Canada,2022,,,,,,,,false,
125472,64211,Canada,2022,,,,,,,,false,
125473,64231,Canada,2022,,,,,,,,false,
125474,64236,Canada,2022,,,,,,,,false,
125475,64906,Canada,2022,,,,,,,,false,
125476,64910,Canada,2022,,,,,,,,false,
125477,64912,Canada,2022,,,,,,,,false,
125478,64914,Canada,2022,,,,,,,,false,
125479,64918,Canada,2022,,,,,,,,false,
125492,NG_AMS909,The Netherlands,2021,1.5,430,50,3474,1550,13,3,false,
125493,NG_AMS910,The Netherlands,2021,1.5,430,50,3474,1550,13,3,false,
125494,NG_AMS911,The Netherlands,2021,1.5,10,102,3479,1565,561,22,false,
125495,NG_AMS912,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125496,NG_AMS913,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125497,NG_AMS914,The Netherlands,2021,0.38,10,102,373,12,561,6,false,
125498,NG_AMS915,The Netherlands,2021,0.125,10,102,654,12,561,6,false,
125499,NG_AMS916,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125500,NG_AMS917,The Netherlands,2021,0.094,495,102,367,12,873,6,false,
125501,NG_AMS918,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125502,NG_AMS919,The Netherlands,2021,0.032,,102,3886,12,342,6,false,
125503,NG_AMS920,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125504,NG_AMS921,The Netherlands,2021,0.38,470,102,3359,567,1146,6,false,
125505,NG_AMS922,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125506,NG_AMS923,The Netherlands,2021,1.5,,50,3353,493,182,22,false,
125507,NG_AMS924,The Netherlands,2021,1,,50,3353,493,182,22,false,
125508,NG_AMS925,The Netherlands,2021,0.5,430,50,3474,1550,13,3,false,
125509,NG_AMS926,The Netherlands,2021,0.125,,102,373,12,561,6,false,
125510,NG_AMS927,The Netherlands,2021,1.5,,50,3353,493,182,22,false,
125511,NG_AMS928,The Netherlands,2021,0.125,495,102,367,12,873,6,false,
125512,NG_AMS929,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125513,NG_AMS930,The Netherlands,2021,0.125,430,102,373,12,561,6,false,
125514,NG_AMS931,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125515,NG_AMS932,The Netherlands,2021,0.094,468,102,636,12,194,1,false,
125516,NG_AMS933,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125517,NG_AMS934,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125518,NG_AMS935,The Netherlands,2021,0.094,234,102,18,100,333,6,false,
125519,NG_AMS936,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125520,NG_AMS937,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125521,NG_AMS938,The Netherlands,2021,0.19,10,102,373,12,561,6,false,
125522,NG_AMS939,The Netherlands,2021,0.5,430,50,3474,1550,13,3,false,
125523,NG_AMS940,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125524,NG_AMS941,The Netherlands,2021,0.38,430,50,1006,205,187,6,false,
125525,NG_AMS942,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125526,NG_AMS943,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125527,NG_AMS945,The Netherlands,2021,0.19,430,102,373,12,561,6,false,
125528,NG_AMS946,The Netherlands,2021,0.19,430,50,1006,205,187,6,false,
125529,NG_AMS947,The Netherlands,2021,0.5,430,50,3353,493,182,22,false,
125530,NG_AMS948,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125531,NG_AMS949,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125532,NG_AMS950,The Netherlands,2021,0.19,10,102,22,17,17,,false,
125533,NG_AMS951,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125534,NG_AMS952,The Netherlands,2021,12,,21,841,11,13,3,false,
125535,NG_AMS953,The Netherlands,2021,0.25,231,102,367,567,1146,6,false,
125536,NG_AMS954,The Netherlands,2021,0.19,231,102,18,567,1146,6,false,
125537,NG_AMS955,The Netherlands,2021,0.125,,102,373,12,561,6,false,
125538,NG_AMS956,The Netherlands,2021,0.125,,102,22,1515,17,,false,
125539,NG_AMS957,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125540,NG_AMS958,The Netherlands,2021,0.19,10,102,373,12,561,6,false,
125541,NG_AMS959,The Netherlands,2021,0.38,,102,367,801,13,3,false,
125542,NG_AMS960,The Netherlands,2021,16,,50,3353,493,182,22,false,
125543,NG_AMS961,The Netherlands,2021,0.25,430,50,1006,205,187,6,false,
125544,NG_AMS962,The Netherlands,2021,24,,50,3353,493,182,22,false,
125545,NG_AMS963,The Netherlands,2021,0.38,470,102,367,801,13,3,false,
125546,NG_AMS964,The Netherlands,2021,0.19,470,102,367,801,13,3,false,
125547,NG_AMS965,The Netherlands,2021,0.25,,102,367,801,13,3,false,
125548,NG_AMS966,The Netherlands,2021,0.064,468,102,636,12,194,1,false,
125549,NG_AMS967,The Netherlands,2021,0.19,231,102,22,17,17,,false,
125550,NG_AMS968,The Netherlands,2021,0.047,234,102,628,17,17,6,false,
125551,NG_AMS969,The Netherlands,2021,0.25,10,102,654,12,561,6,false,
125552,NG_AMS970,The Netherlands,2021,16,,50,3353,493,182,22,false,
125553,NG_AMS971,The Netherlands,2021,0.125,231,102,367,1222,1146,6,false,
125554,NG_AMS972,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125555,NG_AMS973,The Netherlands,2021,0.19,231,102,367,567,1146,6,false,
125556,NG_AMS974,The Netherlands,2021,0.016,231,102,1122,1811,193,14,false,
125557,NG_AMS975,The Netherlands,2021,0.064,,102,373,12,561,6,false,
125558,NG_AMS976,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125559,NG_AMS977,The Netherlands,2021,0.25,430,50,1006,205,187,6,false,
125560,NG_AMS978,The Netherlands,2021,0.25,231,102,367,1222,1146,6,false,
125561,NG_AMS979,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125562,NG_AMS980,The Netherlands,2021,0.125,516,102,367,801,13,3,false,
125563,NG_AMS981,The Netherlands,2021,0.094,470,102,367,801,13,3,false,
125564,NG_AMS982,The Netherlands,2021,0.125,,102,373,12,561,6,false,
125565,NG_AMS983,The Netherlands,2021,12,436,113,1122,12,193,14,false,
125566,NG_AMS984,The Netherlands,2021,2,,50,3353,493,182,22,false,
125567,NG_AMS985,The Netherlands,2021,0.094,,102,373,12,561,6,false,
125568,NG_AMS986,The Netherlands,2021,1,231,128,21,372,13,3,false,
125569,NG_AMS987,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125570,NG_AMS988,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125571,NG_AMS989,The Netherlands,2021,0.38,387,113,16,11,13,3,false,
125572,NG_AMS990,The Netherlands,2021,0.19,,102,373,12,561,6,false,
125573,NG_AMS991,The Netherlands,2021,2,430,50,3353,493,182,22,false,
125574,NG_AMS992,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125575,NG_AMS993,The Netherlands,2021,4,,50,3353,493,182,22,false,
125576,NG_AMS994,The Netherlands,2021,0.5,430,50,3474,1550,13,3,false,
125577,NG_AMS995,The Netherlands,2021,1,,50,3353,493,182,22,false,
125578,NG_AMS996,The Netherlands,2021,0.125,10,102,373,12,561,6,false,
125579,NG_AMS997,The Netherlands,2021,256,456,50,3353,493,182,22,false,
125580,NG_AMS998,The Netherlands,2021,0.19,10,102,373,12,561,6,false,
125581,NG_AMS999,The Netherlands,2021,0.023,231,102,1122,1811,193,14,false,
125582,NG_AMS1000,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125583,NG_AMS1001,The Netherlands,2021,0.25,430,102,367,801,13,3,false,
125584,NG_AMS1002,The Netherlands,2021,0.023,234,102,628,17,17,6,false,
125585,NG_AMS1003,The Netherlands,2021,0.032,234,102,3356,360,884,6,false,
125586,NG_AMS1004,The Netherlands,2021,0.094,430,102,373,12,561,6,false,
125587,NG_AMS1005,The Netherlands,2021,256,456,50,3353,493,182,22,false,
125588,NG_AMS1006,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125589,NG_AMS1007,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125590,NG_AMS1008,The Netherlands,2021,256,456,50,3353,493,182,22,false,
125591,NG_AMS1009,The Netherlands,2021,0.5,430,102,16,11,12,3,false,
125592,NG_AMS1010,The Netherlands,2021,256,456,50,3353,493,182,22,false,
125593,NG_AMS1011,The Netherlands,2021,8,,50,3353,493,182,22,false,
125594,NG_AMS1012,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125595,NG_AMS1013,The Netherlands,2021,256,456,,,,182,22,false,
125596,NG_AMS1014,The Netherlands,2021,0.094,231,102,367,1800,1146,6,false,
125597,NG_AMS1015,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125598,NG_AMS1016,The Netherlands,2021,0.094,430,102,373,12,561,6,false,
125599,NG_AMS1017,The Netherlands,2021,0.047,231,102,1122,12,193,14,false,
125600,NG_AMS1018,The Netherlands,2021,1,,50,3474,1550,13,3,false,
125601,NG_AMS1019,The Netherlands,2021,256,456,50,3353,493,182,22,false,
125602,NG_AMS1020,The Netherlands,2021,0.023,10,102,3359,567,1146,6,false,
125603,NG_AMS1021,The Netherlands,2021,1,430,50,3474,801,13,3,false,
125604,NG_AMS1022,The Netherlands,2021,0.094,,102,367,801,13,3,false,
125605,NG_AMS1023,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125606,NG_AMS1024,The Netherlands,2021,1,10,102,3359,567,1146,6,false,
125607,NG_AMS1025,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125608,NG_AMS1026,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125609,NG_AMS1027,The Netherlands,2021,0.75,430,50,3353,493,182,22,false,
125610,NG_AMS1028,The Netherlands,2021,0.5,430,50,3474,1550,13,3,false,
125611,NG_AMS1029,The Netherlands,2021,0.25,474,102,3950,707,1423,,false,
125612,NG_AMS1030,The Netherlands,2021,0.25,430,50,3474,1995,13,3,false,
125613,NG_AMS1031,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125614,NG_AMS1032,The Netherlands,2021,0.125,430,50,1006,205,187,6,false,
125615,NG_AMS1033,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125616,NG_AMS1034,The Netherlands,2021,0.094,430,102,373,12,561,6,false,
125617,NG_AMS1035,The Netherlands,2021,0.064,495,102,367,12,873,6,false,
125618,NG_AMS1037,The Netherlands,2021,0.064,495,102,367,12,873,6,false,
125619,NG_AMS1038,The Netherlands,2021,0.125,10,102,373,12,561,6,false,
125620,NG_AMS1039,The Netherlands,2021,0.125,231,102,367,1222,1146,6,false,
125621,NG_AMS1040,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125622,NG_AMS1041,The Netherlands,2021,0.064,495,102,367,12,873,6,false,
125623,NG_AMS1042,The Netherlands,2021,0.125,495,102,367,12,873,6,false,
125624,NG_AMS1043,The Netherlands,2021,0.125,430,50,367,12,187,6,false,
125625,NG_AMS1044,The Netherlands,2021,0.19,10,102,373,12,561,6,false,
125626,NG_AMS1045,The Netherlands,2021,0.19,430,102,16,11,12,3,false,
125627,NG_AMS1046,The Netherlands,2021,0.094,430,102,373,12,561,6,false,
125628,NG_AMS1047,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125629,NG_AMS1048,The Netherlands,2021,0.75,430,,3474,1550,13,3,false,
125630,NG_AMS1049,The Netherlands,2021,0.125,10,102,654,12,561,6,false,
125631,NG_AMS1050,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125632,NG_AMS1051,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125633,NG_AMS1052,The Netherlands,2021,8,,50,3353,493,182,22,false,
125634,NG_AMS1053,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125635,NG_AMS1054,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125636,NG_AMS1055,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125637,NG_AMS1056,The Netherlands,2021,0.094,495,102,367,12,873,6,false,
125638,NG_AMS1057,The Netherlands,2021,0.19,231,102,367,1222,1146,6,false,
125639,NG_AMS1058,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125640,NG_AMS1059,The Netherlands,2021,0.38,430,50,1006,205,187,6,false,
125641,NG_AMS1060,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125642,NG_AMS1061,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125643,NG_AMS1062,The Netherlands,2021,0.047,234,102,627,360,884,6,false,
125644,NG_AMS1063,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125645,NG_AMS1064,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125646,NG_AMS1065,The Netherlands,2021,0.19,,102,367,801,13,3,false,
125647,NG_AMS1066,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125648,NG_AMS1067,The Netherlands,2021,1,430,50,3474,801,13,3,false,
125649,NG_AMS1068,The Netherlands,2021,0.016,387,102,632,,334,6,false,
125650,NG_AMS1069,The Netherlands,2021,1.5,10,102,3359,567,1146,6,false,
125651,NG_AMS1070,The Netherlands,2021,3,,102,3353,493,182,22,false,
125652,NG_AMS1071,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125653,NG_AMS1072,The Netherlands,2021,2,430,50,3353,493,182,22,false,
125654,NG_AMS1073,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125655,NG_AMS1074,The Netherlands,2021,0.19,430,102,367,567,,6,false,
125656,NG_AMS1075,The Netherlands,2021,0.032,,102,4312,360,884,6,false,
125657,NG_AMS1076,The Netherlands,2021,0.094,234,102,378,12,363,6,false,
125658,NG_AMS1077,The Netherlands,2021,1,10,102,3359,567,1146,6,false,
125659,NG_AMS1078,The Netherlands,2021,1.5,,50,4313,493,182,22,false,
125660,NG_AMS1079,The Netherlands,2021,0.38,10,102,373,12,561,6,false,
125661,NG_AMS1080,The Netherlands,2021,0.25,430,50,1006,205,187,6,false,
125662,NG_AMS1081,The Netherlands,2021,0.094,231,102,18,11,446,6,false,
125663,NG_AMS1082,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125664,NG_AMS1083,The Netherlands,2021,0.25,,102,367,12,873,6,false,
125665,NG_AMS1084,The Netherlands,2021,0.25,430,102,367,801,13,3,false,
125666,NG_AMS1085,The Netherlands,2021,2,430,50,3353,493,182,22,false,
125667,NG_AMS1086,The Netherlands,2021,1.5,,50,4313,493,182,22,false,
125668,NG_AMS1087,The Netherlands,2021,1.5,10,102,3479,1565,561,22,false,
125669,NG_AMS1088,The Netherlands,2021,0.38,,102,367,801,13,3,false,
125670,NG_AMS1089,The Netherlands,2021,8,,50,3353,493,182,22,false,
125671,NG_AMS1090,The Netherlands,2021,0.016,231,102,1122,1811,193,14,false,
125672,NG_AMS1091,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125673,NG_AMS1092,The Netherlands,2021,1,430,50,3966,362,,22,false,
125674,NG_AMS1093,The Netherlands,2021,0.19,,102,373,12,561,6,false,
125675,NG_AMS1094,The Netherlands,2021,0.19,495,102,367,12,873,6,false,
125676,NG_AMS1095,The Netherlands,2021,1.5,430,50,3353,493,182,22,false,
125677,NG_AMS1096,The Netherlands,2021,0.25,,102,367,801,13,3,false,
125678,NG_AMS1097,The Netherlands,2021,0.032,470,102,373,567,1146,6,false,
125679,NG_AMS1098,The Netherlands,2021,0.125,,102,367,801,13,3,false,
125680,NG_AMS1099,The Netherlands,2021,0.5,10,102,3479,1565,561,22,false,
125681,NG_AMS1100,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125682,NG_AMS1101,The Netherlands,2021,0.25,10,102,373,12,561,6,false,
125683,NG_AMS1102,The Netherlands,2021,0.38,430,50,1006,205,187,6,false,
125684,NG_AMS1103,The Netherlands,2021,1,430,50,3474,1550,13,3,false,
125685,NG_AMS1104,The Netherlands,2021,0.19,430,102,373,12,561,6,false,
125686,NG_AMS1105,The Netherlands,2021,0.38,430,50,1006,205,187,6,false,
125687,NG_AMS1106,The Netherlands,2021,1.5,430,50,3474,1550,13,3,false,
125688,NG_AMS1107,The Netherlands,2021,0.25,430,102,367,801,13,3,false,
125689,NG_AMS1108,The Netherlands,2021,1.5,,50,3353,493,182,22,false,
125690,NG_AMS1109,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125691,NG_AMS1110,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125692,NG_AMS1111,The Netherlands,2021,1.5,430,50,3474,1550,13,3,false,
125693,NG_AMS1112,The Netherlands,2021,0.75,430,50,3474,1550,13,3,false,
125694,NG_AMS1113,The Netherlands,2021,1,430,50,3353,493,182,22,false,
125695,NG_AMS1114,The Netherlands,2021,0.016,495,102,367,1811,873,6,false,
125696,NG_AMS1115,The Netherlands,2022,0.25,10,102,373,12,561,6,false,
125697,NG_AMS1116,The Netherlands,2022,12,,50,3353,493,182,22,false,
125698,NG_AMS1117,The Netherlands,2022,0.064,430,102,657,12,13,6,false,
125699,NG_AMS1118,The Netherlands,2022,0.25,231,102,367,1222,1146,6,false,
125700,NG_AMS1119,The Netherlands,2022,0.125,495,102,367,12,873,6,false,
125701,NG_AMS1120,The Netherlands,2022,0.094,495,102,367,12,873,6,false,
125702,NG_AMS1121,The Netherlands,2022,1,231,102,367,,1146,6,false,
125703,NG_AMS1122,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125704,NG_AMS1123,The Netherlands,2022,1,,50,3964,493,1422,22,false,
125705,NG_AMS1124,The Netherlands,2022,0.125,,102,18,100,,6,false,
125706,NG_AMS1125,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125707,NG_AMS1126,The Netherlands,2022,0.19,10,102,654,1720,561,6,false,
125708,NG_AMS1127,The Netherlands,2022,0.19,10,102,373,12,561,6,false,
125709,NG_AMS1128,The Netherlands,2022,0.25,430,50,367,12,187,6,false,
125710,NG_AMS1129,The Netherlands,2022,0.19,,102,373,12,561,6,false,
125711,NG_AMS1130,The Netherlands,2022,0.047,234,50,654,,182,22,false,
125712,NG_AMS1131,The Netherlands,2022,0.25,10,102,373,12,561,6,false,
125713,NG_AMS1132,The Netherlands,2022,8,,50,3353,493,182,22,false,
125714,NG_AMS1133,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125715,NG_AMS1134,The Netherlands,2022,1.5,430,50,3353,493,182,22,false,
125716,NG_AMS1135,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125717,NG_AMS1136,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125718,NG_AMS1137,The Netherlands,2022,1,10,102,3359,567,1146,6,false,
125719,NG_AMS1138,The Netherlands,2022,0.25,10,102,3359,567,1146,6,false,
125720,NG_AMS1139,The Netherlands,2022,0.032,10,102,654,1811,561,6,false,
125721,NG_AMS1140,The Netherlands,2022,0.19,,50,4314,205,187,6,false,
125722,NG_AMS1141,The Netherlands,2022,0.38,430,50,1006,205,187,6,false,
125723,NG_AMS1142,The Netherlands,2022,0.125,468,102,636,12,194,1,false,
125724,NG_AMS1143,The Netherlands,2022,0.19,470,102,367,801,13,3,false,
125725,NG_AMS1144,The Netherlands,2022,0.25,430,102,373,12,561,6,false,
125726,NG_AMS1145,The Netherlands,2022,16,,102,3359,567,1146,6,false,
125727,NG_AMS1146,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125728,NG_AMS1147,The Netherlands,2022,0.047,468,102,636,12,194,1,false,
125729,NG_AMS1148,The Netherlands,2022,0.5,430,50,1006,205,187,6,false,
125730,NG_AMS1149,The Netherlands,2022,1.5,10,102,3479,1565,561,22,false,
125731,NG_AMS1150,The Netherlands,2022,0.75,10,102,3359,567,1146,6,false,
125732,NG_AMS1151,The Netherlands,2022,0.25,430,50,3474,1550,13,3,false,
125733,NG_AMS1152,The Netherlands,2022,1.5,430,50,3474,1550,13,3,false,
125734,NG_AMS1153,The Netherlands,2022,16,,21,841,11,13,3,false,
125735,NG_AMS1154,The Netherlands,2022,0.5,430,50,1006,205,187,6,false,
125736,NG_AMS1155,The Netherlands,2022,0.75,10,102,3479,1565,561,22,false,
125737,NG_AMS1156,The Netherlands,2022,8,,102,654,12,561,6,false,
125738,NG_AMS1157,The Netherlands,2022,0.032,10,102,654,1811,561,6,false,
125739,NG_AMS1158,The Netherlands,2022,0.016,231,102,1122,1811,193,14,false,
125740,NG_AMS1159,The Netherlands,2022,1.5,10,102,3353,493,182,22,false,
125741,NG_AMS1160,The Netherlands,2022,0.094,430,102,373,12,561,6,false,
125742,NG_AMS1161,The Netherlands,2022,0.25,,102,367,567,,6,false,
125743,NG_AMS1162,The Netherlands,2022,0.094,468,102,636,12,194,1,false,
125744,NG_AMS1163,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125745,NG_AMS1164,The Netherlands,2022,0.38,,50,1006,205,187,6,false,
125746,NG_AMS1165,The Netherlands,2022,0.094,10,102,3359,567,1146,6,false,
125747,NG_AMS1166,The Netherlands,2022,2,,50,3353,493,182,22,false,
125748,NG_AMS1167,The Netherlands,2022,1,430,50,3474,1550,13,3,false,
125749,NG_AMS1168,The Netherlands,2022,0.125,430,102,373,12,561,6,false,
125750,NG_AMS1169,The Netherlands,2022,0.064,234,102,627,360,884,6,false,
125751,NG_AMS1170,The Netherlands,2022,12,431,21,841,13,368,6,false,
125752,NG_AMS1171,The Netherlands,2022,1.5,10,102,4315,493,561,22,false,
125753,NG_AMS1172,The Netherlands,2022,0.125,10,102,654,12,561,6,false,
125754,NG_AMS1173,The Netherlands,2022,0.19,470,102,367,801,13,3,false,
125755,NG_AMS1174,The Netherlands,2022,0.25,387,102,632,13,334,6,false,
125756,NG_AMS1175,The Netherlands,2022,0.125,470,102,367,801,13,3,false,
125757,NG_AMS1176,The Netherlands,2022,1,10,102,3359,567,1146,6,false,
125758,NG_AMS1177,The Netherlands,2022,0.125,495,102,367,12,873,6,false,
125759,NG_AMS1178,The Netherlands,2022,1.5,430,50,3474,1550,13,3,false,
125760,NG_AMS1179,The Netherlands,2022,1.5,430,50,3353,493,182,22,false,
125761,NG_AMS1180,The Netherlands,2022,0.38,10,102,367,12,561,6,false,
125762,NG_AMS1181,The Netherlands,2022,12,431,21,841,13,368,6,false,
125763,NG_AMS1182,The Netherlands,2022,1.5,430,50,3353,493,182,22,false,
125764,NG_AMS1183,The Netherlands,2022,0.016,,102,373,1811,561,6,false,
125765,NG_AMS1184,The Netherlands,2022,2,10,102,3479,1565,561,22,false,
125766,NG_AMS1185,The Netherlands,2022,0.064,430,102,373,12,561,6,false,
125767,NG_AMS1186,The Netherlands,2022,0.38,10,102,373,12,561,6,false,
125768,NG_AMS1187,The Netherlands,2022,1.5,430,50,3474,1550,13,3,false,
125769,NG_AMS1188,The Netherlands,2022,0.19,,102,367,801,13,3,false,
125770,NG_AMS1189,The Netherlands,2022,2,,102,3353,493,182,22,false,
125771,NG_AMS1190,The Netherlands,2022,0.25,430,102,367,567,1146,6,false,
125772,NG_AMS1191,The Netherlands,2022,0.19,,102,367,801,13,3,false,
125773,NG_AMS1192,The Netherlands,2022,2,430,50,3353,493,182,22,false,
125774,NG_AMS1193,The Netherlands,2022,2,430,,,1996,,22,false,
125775,NG_AMS1194,The Netherlands,2022,1.5,430,50,3474,1550,13,3,false,
125776,NG_AMS1195,The Netherlands,2022,0.19,10,102,654,12,561,6,false,
125777,NG_AMS1197,The Netherlands,2022,0.25,231,102,367,567,1146,6,false,
125778,NG_AMS1198,The Netherlands,2022,0.75,10,102,3359,567,1146,6,false,
125779,NG_AMS1199,The Netherlands,2022,3,,102,3353,493,182,22,false,
125780,NG_AMS1200,The Netherlands,2022,1.5,430,50,3353,493,182,22,false,
125781,NG_AMS1201,The Netherlands,2022,0.38,10,102,654,12,561,6,false,
125782,NG_AMS1202,The Netherlands,2022,0.25,10,102,654,12,561,6,false,
125783,NG_AMS1203,The Netherlands,2022,0.5,430,50,1006,205,187,6,false,
125784,NG_AMS1204,The Netherlands,2022,2,10,102,3353,493,182,22,false,
125785,NG_AMS1206,The Netherlands,2022,16,431,21,841,13,368,6,false,
125786,NG_AMS1207,The Netherlands,2022,0.25,10,102,654,12,561,6,false,
125787,NG_AMS1208,The Netherlands,2022,1.5,,50,3474,1550,13,3,false,
125788,NG_AMS1209,The Netherlands,2022,0.19,231,102,1122,12,193,14,false,
125789,NG_AMS1210,The Netherlands,2022,0.094,495,102,367,12,873,6,false,
125790,NG_AMS1211,The Netherlands,2022,0.064,231,102,18,17,193,6,false,
125791,NG_AMS1212,The Netherlands,2022,0.25,,102,367,801,13,3,false,
125792,NG_AMS1213,The Netherlands,2022,0.125,468,102,636,12,194,1,false,
125793,NG_AMS1214,The Netherlands,2022,0.25,430,50,367,12,187,6,false,
125794,NG_AMS1215,The Netherlands,2022,8,,21,841,11,13,3,false,
